lat,lon
43.4714,11.6867
41.4,13.7667
42.2056,12.3975
41.5167,13.1833
43.6725,12.0422
46.1333,12.0833
45.3833,9.7833
41.0192,15.0214
42.7167,13.0167
45.4833,11.3667
45.2667,7.7667
46.0167,9.2333
39.0167,16.4
38.3539,16.2725
41.6167,14.6667
43.0833,10.6833
37.4667,14.5333
39.1167,16.9667
37.85,14.4833
46.7966,11.6675
41.0833,14.7667
45.2833,11.6333
41.2,14.85
43.6534,11.788
45.5,10.8
45.4333,11.5833
45.2,7.5667
43.4813,13.138
38.7,16.15
37.15,14.7
42.9572,13.4146
45.25,11.6833
45.7453,9.4817
45.7667,8.3833
45.2167,9.3667
40.8669,14.7797
43.8728,12.6686
44.0833,11.6167
45.9775,12.3853
45.1,10.15
45.4833,8.8167
38.0833,14.8
42.1833,14.5333
45.8667,13.4833
45.9172,11.0635
41.8421,13.0952
40.5822,9.11
44.9128,8.0328
42.3,14.1333
38.3833,16.1
42.2333,13.9333
46.5346,11.3297
46.1599,10.766
45.35,11.4667
40.9833,14.8333
45.6167,10.6833
41.0167,15.1
39.0833,16.3667
39.4236,17.0033
40.3167,15.7833
45.25,11.8167
45.106,7.4833
39.4386,8.4986
42.3831,12.2328
44.75,7.8
37.6667,13.6
39.9476,8.9408
40.0361,18.4554
45.5722,10.3667
38.0507,16.1332
39.45,16.6167
40.7436,8.6711
37.5167,13.7
45.2814,9.3606
43.8039,11.7094
37.65,14.45
38.1167,14.8833
46.2,10.1333
40.6313,9.7198
38.5667,16.5333
45.2,10.5833
45.0086,10.2198
46.0002,12.339
45.0511,8.2664
41.3333,14.1667
40.0167,18.4
37.05,14.8
39.35,16.2833
46.0448,12.0216
45.4694,9.6208
39.8833,15.9833
44.7508,8.5289
37.1,14.7667
41.2667,14.9167
46.3167,9.4
37.7033,12.9867
38,14.15
39.75,15.9167
44.2124,10.7966
39.2333,16.0667
41.0789,15.1486
45.9,8.9
46.2893,11.5113
39.9667,16.0833
45.2683,10.2183
41.3,13.7333
40.525,8.7164
45.7333,9.3667
41.1333,14.45
45.2167,10.25
40.8165,15.5404
41.1833,14.65
42.0167,12.8333
44.4333,11.8667
45.8,12.6167
37.35,13.7511
44.55,7.5333
46.1667,13.1833
46.6671,11.5971
41.6167,13.55
46.0508,11.41
45.8399,8.7468
40.2667,18.2667
39.95,16.5833
45.8333,13.4
45.1667,10.4333
45.4667,8.0667
45.8,13.0833
40.8167,15.7
42.2333,14.0333
44.5381,8.6978
43.8964,12.3433
42.5653,11.8269
45.8833,8.6833
43.8375,7.8819
37.8667,13.4667
42.7553,12.0017
43.7374,12.9458
46.2333,13.15
46.15,13.35
45.4,9.6333
39.8169,16.3956
37.5696,13.4535
45.7333,8.45
46.25,13.0833
45.6833,10.6667
40.95,14.6333
46.1735,12.9824
44.0322,12.3562
45.7833,9.0667
43.4692,11.2886
45.75,9.4167
45.35,9.7167
45.0667,9.4833
40.6277,9.6782
45.8,13.3333
41.3167,15.6333
42.2967,14.3261
41.8833,13.0333
39.9,18.3667
45.6667,11.3667
46.8081,11.8387
44.8833,11.9833
45.8167,13.45
44.7,7.9333
37.8833,15.3
45.8167,13.2833
42.8667,12.0167
39.6982,8.7015
39.3167,16.3333
37.9833,14.2333
38.05,14.9667
42.3744,12.3997
39.2333,16.35
40.2179,15.1771
45.8167,9.4167
43.0974,13.8409
45.8667,12.1
40.4667,15.4833
37.9167,13.7667
46.05,11.75
45.5667,11.4667
45.2267,11.5339
40.9161,14.9983
40.475,9.3817
46.4045,11.3195
44.2386,9.4903
44.75,7.9
42.0642,13.34
45.8333,12.8333
45.6333,8.5333
45.8583,12.9278
39.5833,15.9
40.6,15.5
39.3445,9.3599
42.7692,13.4094
45.8,13.1833
41.1333,15.5167
46.15,9.5167
43.7806,12.7335
44.6333,7.9333
45.6494,11.6744
45.7833,6.9667
45.9433,10.2783
38.1167,15.0833
43.819,12.2666
38.1667,15.35
45.7833,9.1833
42.1033,13.8156
39.4667,16.8333
44.5639,7.4547
37.6833,13.2667
45.3008,10.2086
41.4,15.2
44.7783,9.6086
43.4667,11.4333
45.2667,10.9167
43.8116,12.6316
45.5022,10.0414
41.2,14.4667
40.7858,9.1658
40.0667,18.3167
45.5863,8.1964
40.5333,16.3167
43.4477,13.0152
42.5837,12.768
43.3,12.7667
39.0038,8.6435
42.9381,13.6219
45.85,12.8833
45.6883,9.8525
38.3667,16.2333
40.0782,15.758
37.8,14.0833
45.7,8.65
40.95,15.6667
45.5,8
41.0833,14.4167
45.8833,12.9833
44.6833,7.2833
38.1667,15.3667
39.5924,8.7217
44.85,11.8667
40.75,15.05
38.3333,15.8667
46.2,13.2667
45.0333,11.45
46.6556,11.1403
45.2666,9.218
44.9822,8.2117
44.4455,8.7479
44.3073,10.7318
40.7839,8.7439
42.0167,14.55
41.2833,15.2667
44.046,8.1431
44.4445,9.0886
45.25,10.4833
45.25,9.0333
41.8167,15.3667
45.2156,9.5725
44.9333,11.6667
44.5667,8.6667
45.0167,10.35
44.2057,8.4162
40.1258,8.8194
39.9758,18.3226
42.6667,12.2167
40.2342,14.9839
41.1,14.1333
39.5602,9.0447
45.2167,7.5167
42.9667,11.9
42.3939,11.2036
40.5667,15.5
46.6081,11.5656
39.3745,9.159
41.55,15.1333
40.7,14.8333
45.1103,9.4369
39.3333,16.15
41.1,14.7
43.7453,11.71
45.5,8.0333
44.127,8.2071
41.6333,13.7167
45.1086,9.6825
37.8333,13.5667
45.9419,11.1086
39.62,8.96
41.0333,15.25
45.3894,7.8675
37.2899,14.3671
42.4667,12.9
45.4833,11.75
41.2333,14.55
45.3667,8.0833
41.8167,15.0167
42.6753,11.8731
41.6667,13.15
45.65,8.4833
42.2,12.8833
44.5833,7.6667
41.6889,13.7444
40.1889,8.5672
44.3167,7.4833
43.0667,11.6
45.1667,11.4333
38.0833,14.85
45.6666,7.6891
40.1604,9.1947
42.2167,13.9167
46.3768,11.6594
45.9703,12.1431
44.3718,9.3116
45.3667,10.55
45.6167,10.5667
39.6835,8.6466
37.5985,13.2908
45.7,11.65
40.1167,15.2333
39.25,16.95
46.0764,9.3067
42.2514,12.375
44.6833,10.0167
38.65,16.1
45.5667,11.15
45.3667,7.7667
42.66,13.6581
46.5547,11.7604
38.95,16.3833
41.5333,14.55
45.0333,11.65
40.6798,15.5938
39.2833,16.3167
45.8833,8.65
46.15,9.3
45.2623,10.5696
45.3304,7.649
46.05,13.0333
41.5167,13.7667
44.2167,11.6167
38.2667,16.2167
40.1667,16.5167
41.35,13.75
42.385,12.2642
39.3115,8.9266
45.7,8.9833
45.8833,8.8833
44.3636,7.4721
45.7833,8.7
45.7833,11.5667
46.45,10.4167
40.3283,8.9593
45.85,13.2167
43.1973,13.3773
40.3978,8.6598
45.6,10.85
41.45,13.4
41.2167,14.7
38.4833,16.4667
45.3072,10.1494
46.05,12.5333
41.4667,13.9333
45.3333,7.8
45.5667,11.2333
39.0333,16.75
40.25,15.55
42.8319,11.5853
39.2833,16.3333
38.1833,16.1333
38.0167,15.8333
42.1166,12.7723
42.2167,12.8
45.05,11.7
46.5333,13.1167
40.2667,15.6167
45.0667,10.4333
43.5783,13.3528
46.1667,9.9833
46.0058,8.2692
45.2723,12.3008
41.4333,13.7833
45.5167,8.5833
42.8906,11.3925
45.2833,11.4
45.6333,10.95
39.1667,16.15
45.7667,11.4667
39.55,16.3333
40.9358,9.1747
45,9.4
39.4423,9.0133
45.0667,11.25
40.2142,9.2836
40.3833,16.05
40.7167,14.6
45.6,7.7667
45.7667,11.4667
38.0333,14.7667
41.55,14.75
38.3167,16.0333
44,11.9167
46.5667,12.55
45.5833,8.55
42.65,12.4333
45.5333,8.4333
39.75,16.1167
45.1833,11.7167
37.3939,13.3517
42.6294,13.2884
46.1167,13.1167
45.8167,13.1333
45.2833,9.7167
42.4167,13.0833
44.3748,9.0866
42.5833,13.8667
40.0131,8.5986
40.8833,14.85
41.9167,15.0167
44.2333,10.7667
40.65,14.6167
45.7888,8.5388
44.1328,10.4119
46.2667,9.85
45.9317,10.2806
45.8364,13.1017
42.0833,14.65
41.0038,9.6149
46.0317,10.3461
42.1667,14.3333
44.4085,9.2363
45.5833,8.05
45.0572,11.1302
46.1333,13.0333
